"","class","shippable","trans_elapsed_secs_d","time_delta","amount_delta","diff_avg_trans_amount_y","trans_count_d","trans_count_ratio_y","trans_total_y","notShippable_total_y","nonShippable_ratio_y","account_age","mean_time_delta_d","time_from_refDate","cust_ip_count_y","trans_card2_ratio_y","source_H","source_E","bill_loc_T","bill_loc_U","isWeekDay","spring","summer","fall","winter","bhours"
"3215","0",1,1.651548,0.2359096,0.825537,2.181906e-19,-0.198512,1,0.540375,-0.2417568,0,0.5093924,0.8798346,0.4982386,-0.0890118,1,1,0,0,1,1,1,0,0,0,0
"3216","0",0,-0.143363,-0.1786667,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3441275,0.3324404,-0.0890118,1,0,1,0,0,1,0,0,0,1,1
"3217","0",0,-0.00293488909687719,-0.236107986102014,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.447177407426331,-0.532483926658342,-0.0890117975074001,1,0,1,0,0,0,0,1,0,0,1
"3218","0",0,-0.265702477739442,-0.22830346313656,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.184814170614925,-1.60265273375261,-0.0890117975074001,1,0,1,0,0,1,0,1,0,0,1
"3219","0",0,0.672694,-0.1924027,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3857292,0.06780354,-0.0890118,1,0,1,0,0,0,0,1,0,0,0
"3220","0",0,0.1448805,-0.2183137,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3539607,0.5988915,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"3221","0",0,0.592331,-0.1234107,75.25269,2.181906e-19,-0.198512,1,52.44082,92.8396,1,4.354319,0.4193139,2.094699,-0.0890118,1,0,0,0,1,1,0,0,0,0,0
"3222","0",0,-0.320244357673133,-0.198958456786454,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.449826459040413,-0.543281684932398,-0.0890117975074001,1,0,1,0,0,0,0,1,0,0,1
"3223","0",0,0.5359941,-0.203329,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3382448,-0.435826,0.7857621,-0.0890118,1,0,1,0,0,0,0,0,1,0,0
"3224","0",0,0.1033182,-0.1970854,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.266658,0.4595686,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"3225","0",0,-0.02578725,-0.1852225,0.3968721,-0.8281639,0.6854822,1,0.047719,0.3935752,1,-0.3456531,-0.2403374,0.7350981,0.2014672,2,0,1,0,1,1,0,0,1,0,1
"3226","0",0,-0.6624084,-0.1980219,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3615433,-0.4254899,-0.0890118,1,0,1,0,0,0,0,1,0,0,1
"3227","0",0,0.4411327,-0.06784247,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2998378,0.7321561,-0.0890118,1,0,1,0,0,0,0,0,1,0,1
"3228","0",0,0.137009909163364,-0.20645079883329,-0.39717508456316,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,1.15515243668406,-0.346564222521657,-0.518669881456326,-0.0890117975074001,1,0,1,0,0,1,0,1,0,0,1
"3229","0",1,-1.55358124771801,11.9083541099811,0.176470842625354,2.18190576893974e-19,-0.198511962336195,1,0.104399348360982,-0.241756803005203,0,-0.345035778660902,0.101179135787698,-1.1804539639484,-0.0890117975074001,1,1,0,1,0,1,1,0,0,0,1
"3230","0",0,-1.466728,7.419505,0.1131881,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,-0.3456531,11.29663,1.016414,-0.0890118,1,1,0,0,1,1,1,0,0,0,1
"3231","0",0,0.1119483,-0.08438806,-0.0001514989,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,-0.180862,1.792988,-0.0890118,1,0,1,0,0,0,0,1,0,0,1
"3232","0",0,-0.6026194,-0.03194167,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4594984,0.7104556,-0.0890118,1,0,1,0,0,0,0,1,0,0,1
"3233","0",0,0.6755247,-0.2014559,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.5301534,-0.3133906,-0.0890118,1,0,1,0,0,1,0,0,1,0,0
"3234","0",0,0.412688,-0.215504,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3737987,-0.01799377,-0.0890118,1,0,1,0,0,0,1,0,0,0,1
"3235","0",0,0.09102903,-0.206763,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.01556893,0.4320092,-0.0890118,1,0,1,0,0,0,1,0,0,0,1
"3236","0",1,0.06658875,0.5967907,-0.5603206,-0.2530064,-0.198512,0.5,0.0007100693,-0.2417568,0,-0.3308365,4.436974,1.378101,0.2014672,2,0,0,0,1,1,0,0,1,0,1
"3237","0",0,-0.246164057459399,-0.229240005892414,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.289473252166644,-0.389598473147328,-0.896901322643002,-0.0890117975074001,1,0,1,0,0,0,0,0,1,0,1
"3238","0",0,0.8347317,-0.232674,-0.2737069,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.9312251,-0.1770994,-0.0890118,1,0,1,0,0,1,0,0,0,1,0
"3239","0",1,-4.07355418136321,-0.123410674480863,-0.175853060415133,2.18190576893974e-19,-0.198511962336195,1,-0.215636526971568,-0.241756803005203,0,-0.335775357578525,-0.294236302937354,-0.815214823752302,-0.0890117975074001,1,1,0,0,1,1,0,0,0,1,0
"3240","0",0,-0.113261375342494,-0.226430377624851,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.0691502462140678,-1.39900347886892,-0.0890117975074001,1,0,1,0,0,1,0,0,1,0,1
"3241","0",0,-0.3598045,-0.1783545,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3376274,-0.2438789,-0.01972293,-0.0890118,1,0,1,0,0,0,1,0,0,0,1
"3242","0",0,-0.2755062,-0.2308009,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2660531,0.1563526,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"3243","0",0,1.73343002271619,0.0411086696308995,-0.606694383520238,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,-0.334540634767542,0.268906849582028,-0.963753014698184,-0.0890117975074001,1,1,0,0,1,1,0,0,1,0,0
"3244","0",1,-0.1530977,-0.2145675,0.1295111,2.181906e-19,-0.198512,1,-0.1805264,-0.2417568,0,0.8014044,-0.399684,0.8728467,-0.0890118,1,1,0,0,1,1,0,0,0,1,1
"3245","0",0,0.4887015,-0.2183137,-1.668354,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2295762,0.4550748,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"3246","0",0,-1.359026,1.567673,-0.08385877,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,1.062548,-0.4246367,1.411415,-0.0890118,1,0,0,1,0,1,0,0,0,1,1
"3247","0",0,-0.268395051558954,-0.222996387520052,-0.000151498884607502,1.13529872060351,0.68548216510379,1,0.150822134672957,-0.169360192417493,0.0885851683118198,-0.345035778660902,-0.185414222769428,-1.6424569091975,-0.0890117975074001,2,0,1,0,0,1,0,1,0,0,1
"3248","0",0,0.419661119857705,-0.200207180460927,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,0.37297260011919,-0.936533927067784,-0.0890117975074001,1,0,1,0,0,1,0,0,1,0,1
