"","class","shippable","trans_elapsed_secs_d","time_delta","amount_delta","diff_avg_trans_amount_y","trans_count_d","trans_count_ratio_y","trans_total_y","notShippable_total_y","nonShippable_ratio_y","account_age","mean_time_delta_d","time_from_refDate","cust_ip_count_y","trans_card2_ratio_y","source_H","source_E","bill_loc_T","bill_loc_U","isWeekDay","spring","summer","fall","winter","bhours"
"80","0",0,0.7300666,-0.08313934,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2897673,0.5056566,-0.0890118,1,0,1,0,0,0,1,0,0,0,0
"81","0",0,0.4397519,-0.1870956,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3702221,0.8423808,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"82","0",0,0.97288147923576,-0.178978877994893,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.190010385659111,-0.974664527588482,-0.0890117975074001,1,0,1,0,0,1,0,1,0,0,0
"83","0",0,-0.393703294697749,-0.221747663845579,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,0.273795626696344,0.792480491104948,1,0.430370146636739,-0.650448014312918,-0.910717316911651,-0.0890117975074001,1,1,0,1,0,1,0,0,1,0,1
"84","0",1,0.683326233106774,-0.130278654690462,0.412106810090065,2.18190576893974e-19,-0.198511962336195,1,0.0173566240260306,-0.241756803005203,0,-0.317871876819265,0.126167367178753,-0.699176255791624,-0.0890117975074001,1,1,0,0,1,1,0,0,0,0,0
"85","0",1,1.476531,1.224587,0.2419299,2.181906e-19,-0.198512,0.5,0.2734439,-0.2417568,0,-0.2660135,5.889112,1.070751,-0.0890118,2,1,0,0,1,1,1,0,0,0,0
"86","0",1,0.1689066,-0.0640963,0.7871154,2.181906e-19,-0.198512,1,0.2799502,-0.2417568,0,-0.3456531,0.3645635,-0.3119898,-0.0890118,1,1,0,1,0,1,0,0,1,0,1
"87","0",0,0.3667762,-0.2342349,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.5836938,0.009550707,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"88","0",0,0.880091242994139,-0.215191864554598,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,0.126167367178753,-0.699125757247031,-0.0890117975074001,1,0,1,0,0,1,0,0,0,0,0
"89","0",1,-0.67442137547039,-0.213318779042889,0.368160492889719,-0.512182340885413,1.56947629254377,1,0.326548792959951,-0.169360192417493,0.0642201834862385,-0.345653140066393,-0.432325332775979,-0.534187162832934,0.201467224166062,3,0,1,1,0,0,0,1,0,0,1
"90","0",0,-0.4818678,-0.2304887,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3519026,0.102718,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"91","0",0,0.714325352208328,-0.204265532402963,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.397652300261627,-0.855320431211443,-0.0890117975074001,1,0,1,0,0,0,0,0,1,0,0
"92","0",0,0.3114749,-0.2201868,-0.0001514989,1.398258,0.6854822,1,0.2390958,0.7312536,1,-0.3456531,-0.3426795,0.6724176,0.2014672,2,0,1,0,0,1,0,1,0,0,1
"93","0",0,0.2061883,-0.2298644,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.244193,0.8821243,-0.0890118,1,0,1,0,0,0,0,0,0,1,1
"94","0",0,0.09648322,-0.2289278,-0.5111007,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3931366,0.5743846,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"95","0",1,0.6421091,-0.1727353,0.1922915,-0.4014229,0.6854822,1,-0.09553515,-0.1693602,0.1892403,-0.3456531,-0.4160142,0.1550572,0.2014672,2,0,1,0,1,1,0,0,1,0,0
"96","0",0,0.2581067,-0.2304887,0.2342289,2.181906e-19,-0.198512,1,-0.1071995,0.1202262,1,-0.3456531,-0.4550387,0.01870824,-0.0890118,1,1,0,0,1,1,0,1,0,0,1
"97","0",0,1.168749,-0.2130066,-0.135255,2.181906e-19,-0.198512,1,-0.2018035,-0.04669965,1,3.291223,-0.6329403,0.4736202,-0.0890118,1,1,0,0,1,0,1,0,0,0,0
"98","0",0,-0.2789582,-0.07783226,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2199083,0.2267732,-0.0890118,1,0,1,0,0,0,0,0,1,0,1
"99","0",1,-1.241036,0.4013654,1.708732,-5.310691,0.6854822,1,2.05656,0.2753618,0.1237164,-0.3456531,1.109746,0.9307418,-0.0890118,2,1,0,1,0,1,0,0,0,1,1
"100","0",0,0.632788693725178,-0.223932930275906,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.399802610441661,-1.03292613370772,-0.0890117975074001,1,0,1,0,0,1,0,1,0,0,0
"101","0",1,-0.3328787,-0.1614967,0.4433296,-0.5485007,1.569476,1,0.4661688,-0.1693602,0.05270291,-0.3456531,-0.4813878,0.7763537,0.2014672,3,0,1,0,1,1,0,0,1,0,1
"102","0",0,0.6867783,-0.167116,-0.0001514989,1.211777,-0.198512,0.5,0.1764953,-0.1693602,0.08393285,-0.3456531,-0.1789931,-0.02098523,0.2014672,2,0,1,0,0,1,1,0,0,0,0
"103","0",0,0.272674205454127,-0.219562397415252,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.06997334731363,-1.55199475550857,-0.0890117975074001,1,0,1,0,0,0,0,1,0,0,1
